CMDLINE python cli.py
MEM 209.554688 1775679902.9285
MEM 209.554688 1775679903.0288
MEM 209.554688 1775679903.1290
MEM 209.554688 1775679903.2293
MEM 209.554688 1775679903.3295
MEM 209.554688 1775679903.4298
MEM 209.554688 1775679903.5301
MEM 209.554688 1775679903.6304
MEM 209.554688 1775679903.7308
MEM 209.554688 1775679903.8311
MEM 209.554688 1775679903.9314
MEM 209.554688 1775679904.0316
MEM 209.554688 1775679904.1319
MEM 209.554688 1775679904.2321
MEM 209.554688 1775679904.3324
MEM 209.554688 1775679904.4326
MEM 209.554688 1775679904.5329
MEM 209.554688 1775679904.6331
MEM 209.554688 1775679904.7334
MEM 209.554688 1775679904.8336
MEM 209.554688 1775679904.9342
MEM 209.554688 1775679905.0345
MEM 209.554688 1775679905.1347
MEM 209.554688 1775679905.2350
MEM 209.554688 1775679905.3352
MEM 209.554688 1775679905.4355
MEM 209.554688 1775679905.5358
MEM 209.554688 1775679905.6360
MEM 209.554688 1775679905.7363
MEM 209.554688 1775679905.8365
MEM 209.554688 1775679905.9368
MEM 209.554688 1775679906.0371
MEM 209.554688 1775679906.1373
MEM 209.554688 1775679906.2376
MEM 207.878906 1775679906.3379
MEM 208.328125 1775679906.4382
MEM 208.332031 1775679906.5384
MEM 208.339844 1775679906.6387
MEM 208.351562 1775679906.7389
MEM 208.359375 1775679906.8392
MEM 208.371094 1775679906.9394
MEM 208.375000 1775679907.0397
MEM 208.378906 1775679907.1400
MEM 208.382812 1775679907.2403
MEM 208.386719 1775679907.3406
MEM 208.390625 1775679907.4409
MEM 208.394531 1775679907.5412
MEM 208.398438 1775679907.6415
MEM 208.398438 1775679907.7418
MEM 208.402344 1775679907.8420
MEM 208.406250 1775679907.9423
MEM 208.410156 1775679908.0426
MEM 208.414062 1775679908.1429
MEM 208.761719 1775679908.2431
MEM 208.773438 1775679908.3434
MEM 208.777344 1775679908.4437
MEM 209.546875 1775679908.5440
MEM 209.546875 1775679908.6443
MEM 209.554688 1775679908.7446
MEM 209.554688 1775679908.8449
MEM 208.914062 1775679908.9451
MEM 208.921875 1775679909.0454
MEM 208.925781 1775679909.1457
MEM 208.929688 1775679909.2460
MEM 208.929688 1775679909.3463
MEM 208.929688 1775679909.4466
MEM 208.929688 1775679909.5468
MEM 208.929688 1775679909.6471
MEM 208.929688 1775679909.7473
MEM 208.929688 1775679909.8476
MEM 208.929688 1775679909.9478
MEM 208.929688 1775679910.0481
MEM 208.929688 1775679910.1483
MEM 208.929688 1775679910.2491
MEM 208.929688 1775679910.3494
MEM 208.929688 1775679910.4496
MEM 208.929688 1775679910.5499
MEM 208.929688 1775679910.6502
MEM 208.929688 1775679910.7505
MEM 209.035156 1775679910.8507
MEM 209.039062 1775679910.9510
MEM 209.042969 1775679911.0513
MEM 209.042969 1775679911.1515
MEM 209.046875 1775679911.2518
MEM 209.050781 1775679911.3520
MEM 209.054688 1775679911.4523
MEM 209.058594 1775679911.5526
MEM 209.058594 1775679911.6528
MEM 209.062500 1775679911.7531
MEM 209.070312 1775679911.8533
MEM 209.074219 1775679911.9536
MEM 209.078125 1775679912.0539
MEM 209.468750 1775679912.1541
MEM 209.472656 1775679912.2544
MEM 209.472656 1775679912.3551
MEM 209.476562 1775679912.4554
MEM 209.484375 1775679912.5556
MEM 209.484375 1775679912.6558
MEM 209.484375 1775679912.7561
MEM 209.484375 1775679912.8564
MEM 209.484375 1775679912.9571
MEM 209.527344 1775679913.0574
MEM 209.527344 1775679913.1576
MEM 209.527344 1775679913.2579
MEM 209.527344 1775679913.3581
MEM 209.527344 1775679913.4584
MEM 209.527344 1775679913.5586
MEM 209.527344 1775679913.6589
MEM 209.527344 1775679913.7592
MEM 209.527344 1775679913.8595
MEM 209.527344 1775679913.9598
MEM 208.714844 1775679914.0600
MEM 208.714844 1775679914.1603
MEM 208.714844 1775679914.2605
MEM 208.714844 1775679914.3608
MEM 208.714844 1775679914.4611
MEM 208.714844 1775679914.5613
MEM 208.714844 1775679914.6616
MEM 208.714844 1775679914.7618
MEM 208.714844 1775679914.8621
MEM 208.714844 1775679914.9623
MEM 208.714844 1775679915.0626
MEM 208.714844 1775679915.1629
MEM 208.714844 1775679915.2631
MEM 208.714844 1775679915.3638
MEM 208.714844 1775679915.4641
MEM 208.714844 1775679915.5644
MEM 208.714844 1775679915.6647
MEM 208.714844 1775679915.7650
MEM 208.714844 1775679915.8652
MEM 208.714844 1775679915.9655
MEM 208.714844 1775679916.0657
MEM 208.714844 1775679916.1660
MEM 207.664062 1775679916.2663
MEM 207.664062 1775679916.3665
MEM 207.878906 1775679916.4668
MEM 207.882812 1775679916.5671
MEM 207.890625 1775679916.6673
MEM 207.894531 1775679916.7676
MEM 207.898438 1775679916.8678
MEM 207.902344 1775679916.9681
MEM 208.421875 1775679917.0684
MEM 208.433594 1775679917.1686
MEM 208.714844 1775679917.2689
MEM 208.722656 1775679917.3692
MEM 208.722656 1775679917.4695
MEM 208.730469 1775679917.5698
MEM 208.742188 1775679917.6700
MEM 208.757812 1775679917.7703
MEM 208.765625 1775679917.8706
MEM 209.046875 1775679917.9709
MEM 209.433594 1775679918.0711
MEM 209.441406 1775679918.1714
MEM 209.441406 1775679918.2717
MEM 209.445312 1775679918.3719
MEM 209.449219 1775679918.4722
MEM 209.453125 1775679918.5725
MEM 209.457031 1775679918.6728
MEM 209.457031 1775679918.7731
MEM 209.457031 1775679918.8733
MEM 209.457031 1775679918.9736
MEM 209.457031 1775679919.0739
MEM 209.457031 1775679919.1741
MEM 209.457031 1775679919.2744
MEM 209.457031 1775679919.3747
MEM 209.457031 1775679919.4749
MEM 209.457031 1775679919.5752
MEM 209.457031 1775679919.6754
MEM 209.457031 1775679919.7757
MEM 209.535156 1775679919.8759
MEM 209.535156 1775679919.9762
MEM 209.535156 1775679920.0765
MEM 209.535156 1775679920.1767
MEM 209.535156 1775679920.2770
MEM 209.535156 1775679920.3772
MEM 208.824219 1775679920.4775
MEM 208.824219 1775679920.5778
MEM 208.824219 1775679920.6780
MEM 208.824219 1775679920.7783
MEM 208.824219 1775679920.8785
MEM 208.824219 1775679920.9788
MEM 209.082031 1775679921.0790
MEM 209.085938 1775679921.1793
MEM 209.085938 1775679921.2796
MEM 209.085938 1775679921.3799
MEM 209.085938 1775679921.4801
MEM 209.085938 1775679921.5804
MEM 209.085938 1775679921.6806
MEM 209.085938 1775679921.7809
MEM 209.085938 1775679921.8811
MEM 209.171875 1775679921.9814
MEM 209.175781 1775679922.0817
MEM 209.175781 1775679922.1821
MEM 209.175781 1775679922.2823
MEM 209.175781 1775679922.3826
MEM 209.175781 1775679922.4828
MEM 209.175781 1775679922.5831
MEM 209.175781 1775679922.6834
MEM 209.175781 1775679922.7836
MEM 209.175781 1775679922.8839
MEM 209.175781 1775679922.9841
MEM 209.175781 1775679923.0844
MEM 209.175781 1775679923.1851
MEM 209.175781 1775679923.2854
MEM 209.175781 1775679923.3857
MEM 209.175781 1775679923.4859
MEM 209.218750 1775679923.5862
MEM 209.218750 1775679923.6864
MEM 208.324219 1775679923.7867
MEM 208.324219 1775679923.8870
MEM 208.324219 1775679923.9872
MEM 208.324219 1775679924.0875
MEM 208.324219 1775679924.1878
MEM 208.425781 1775679924.2881
MEM 208.726562 1775679924.3883
MEM 208.730469 1775679924.4886
MEM 208.738281 1775679924.5889
MEM 208.742188 1775679924.6891
MEM 208.750000 1775679924.7894
MEM 208.753906 1775679924.8897
MEM 208.757812 1775679924.9900
MEM 208.757812 1775679925.0908
MEM 208.765625 1775679925.1911
MEM 208.773438 1775679925.2914
MEM 208.777344 1775679925.3916
MEM 208.785156 1775679925.4918
MEM 208.785156 1775679925.5921
MEM 208.789062 1775679925.6923
MEM 208.796875 1775679925.7926
MEM 208.800781 1775679925.8929
MEM 208.804688 1775679925.9931
MEM 208.808594 1775679926.0934
MEM 208.808594 1775679926.1936
MEM 208.808594 1775679926.2939
MEM 208.808594 1775679926.3941
MEM 208.808594 1775679926.4944
MEM 208.808594 1775679926.5946
MEM 208.808594 1775679926.6949
MEM 208.808594 1775679926.7952
MEM 208.808594 1775679926.8954
MEM 208.808594 1775679926.9957
MEM 208.808594 1775679927.0960
MEM 208.808594 1775679927.1963
MEM 208.808594 1775679927.2966
MEM 208.808594 1775679927.3969
MEM 208.808594 1775679927.4971
MEM 208.808594 1775679927.5974
MEM 208.847656 1775679927.6976
MEM 208.847656 1775679927.7979
MEM 208.980469 1775679927.8981
MEM 208.984375 1775679927.9984
MEM 208.988281 1775679928.0986
MEM 208.996094 1775679928.1988
MEM 209.000000 1775679928.2991
MEM 209.007812 1775679928.3994
MEM 209.527344 1775679928.4996
MEM 209.531250 1775679928.5999
MEM 209.542969 1775679928.7001
MEM 209.542969 1775679928.8004
MEM 209.546875 1775679928.9006
MEM 209.554688 1775679929.0009
MEM 209.558594 1775679929.1011
MEM 209.562500 1775679929.2014
MEM 209.566406 1775679929.3017
MEM 209.566406 1775679929.4020
MEM 209.570312 1775679929.5022
MEM 209.574219 1775679929.6025
MEM 209.578125 1775679929.7027
MEM 209.886719 1775679929.8030
MEM 209.890625 1775679929.9032
MEM 209.894531 1775679930.0035
MEM 209.894531 1775679930.1038
MEM 209.898438 1775679930.2040
MEM 209.902344 1775679930.3043
MEM 209.906250 1775679930.4045
MEM 209.910156 1775679930.5048
MEM 209.914062 1775679930.6055
MEM 209.917969 1775679930.7058
MEM 209.921875 1775679930.8061
MEM 209.929688 1775679930.9063
MEM 209.933594 1775679931.0066
MEM 209.937500 1775679931.1069
MEM 209.937500 1775679931.2072
MEM 209.941406 1775679931.3075
MEM 209.945312 1775679931.4078
MEM 209.949219 1775679931.5081
MEM 209.953125 1775679931.6083
MEM 209.957031 1775679931.7086
MEM 209.957031 1775679931.8089
MEM 209.957031 1775679931.9091
MEM 209.964844 1775679932.0093
MEM 209.968750 1775679932.1096
MEM 209.968750 1775679932.2098
MEM 209.968750 1775679932.3101
MEM 209.968750 1775679932.4103
MEM 209.968750 1775679932.5106
MEM 209.968750 1775679932.6108
MEM 209.968750 1775679932.7111
MEM 209.968750 1775679932.8114
MEM 209.968750 1775679932.9117
MEM 209.968750 1775679933.0119
MEM 209.968750 1775679933.1122
MEM 209.968750 1775679933.2124
MEM 209.968750 1775679933.3127
MEM 209.968750 1775679933.4129
MEM 209.968750 1775679933.5132
MEM 209.968750 1775679933.6135
MEM 209.968750 1775679933.7138
MEM 209.968750 1775679933.8141
MEM 209.968750 1775679933.9143
MEM 209.968750 1775679934.0146
MEM 209.968750 1775679934.1148
MEM 209.968750 1775679934.2151
MEM 209.968750 1775679934.3159
MEM 209.968750 1775679934.4161
MEM 209.968750 1775679934.5164
MEM 209.968750 1775679934.6167
MEM 209.968750 1775679934.7170
MEM 209.968750 1775679934.8172
MEM 209.968750 1775679934.9175
MEM 209.968750 1775679935.0178
MEM 209.968750 1775679935.1180
MEM 209.968750 1775679935.2183
MEM 209.968750 1775679935.3185
MEM 209.968750 1775679935.4188
MEM 209.968750 1775679935.5191
MEM 209.968750 1775679935.6193
MEM 209.968750 1775679935.7203
MEM 209.968750 1775679935.8205
MEM 209.968750 1775679935.9208
MEM 209.968750 1775679936.0211
MEM 209.968750 1775679936.1213
MEM 209.968750 1775679936.2216
MEM 209.968750 1775679936.3219
MEM 209.968750 1775679936.4221
MEM 209.968750 1775679936.5224
MEM 209.968750 1775679936.6228
MEM 209.968750 1775679936.7230
MEM 209.968750 1775679936.8233
MEM 209.968750 1775679936.9236
MEM 209.968750 1775679937.0238
MEM 209.968750 1775679937.1241
MEM 209.968750 1775679937.2243
MEM 209.968750 1775679937.3247
MEM 209.968750 1775679937.4249
MEM 209.968750 1775679937.5252
MEM 209.968750 1775679937.6255
MEM 209.968750 1775679937.7258
MEM 209.968750 1775679937.8261
MEM 209.968750 1775679937.9263
MEM 209.968750 1775679938.0266
MEM 209.968750 1775679938.1268
MEM 209.968750 1775679938.2271
MEM 209.968750 1775679938.3274
MEM 209.968750 1775679938.4276
MEM 209.968750 1775679938.5279
MEM 209.968750 1775679938.6281
MEM 209.968750 1775679938.7284
MEM 209.968750 1775679938.8287
MEM 209.968750 1775679938.9290
MEM 209.968750 1775679939.0292
MEM 209.968750 1775679939.1295
MEM 209.968750 1775679939.2297
MEM 209.968750 1775679939.3300
MEM 209.968750 1775679939.4303
MEM 209.968750 1775679939.5306
MEM 209.968750 1775679939.6313
MEM 209.968750 1775679939.7316
MEM 210.734375 1775679939.8318
MEM 211.007812 1775679939.9321
MEM 211.824219 1775679940.0324
MEM 211.828125 1775679940.1326
MEM 211.828125 1775679940.2328
MEM 211.828125 1775679940.3331
MEM 211.828125 1775679940.4334
MEM 211.070312 1775679940.5337
MEM 211.074219 1775679940.6339
MEM 211.382812 1775679940.7342
MEM 211.394531 1775679940.8351
MEM 211.402344 1775679940.9354
MEM 211.402344 1775679941.0357
MEM 211.414062 1775679941.1359
MEM 211.421875 1775679941.2362
MEM 211.429688 1775679941.3365
MEM 211.433594 1775679941.4367
MEM 211.437500 1775679941.5370
MEM 211.445312 1775679941.6373
MEM 211.449219 1775679941.7375
MEM 211.449219 1775679941.8378
MEM 211.449219 1775679941.9381
MEM 211.453125 1775679942.0383
MEM 211.457031 1775679942.1386
MEM 211.460938 1775679942.2388
MEM 211.464844 1775679942.3391
MEM 211.464844 1775679942.4393
MEM 211.468750 1775679942.5397
MEM 211.468750 1775679942.6399
MEM 211.472656 1775679942.7402
MEM 211.480469 1775679942.8405
MEM 211.480469 1775679942.9408
MEM 211.480469 1775679943.0411
MEM 211.480469 1775679943.1413
MEM 211.480469 1775679943.2416
MEM 211.480469 1775679943.3418
MEM 211.480469 1775679943.4421
MEM 211.480469 1775679943.5423
MEM 211.480469 1775679943.6426
MEM 211.480469 1775679943.7428
MEM 211.480469 1775679943.8431
MEM 211.480469 1775679943.9434
MEM 211.480469 1775679944.0437
MEM 211.480469 1775679944.1440
MEM 211.480469 1775679944.2443
MEM 211.480469 1775679944.3445
MEM 211.480469 1775679944.4448
MEM 211.480469 1775679944.5451
MEM 211.480469 1775679944.6453
MEM 211.480469 1775679944.7455
MEM 211.480469 1775679944.8458
MEM 211.480469 1775679944.9460
MEM 211.480469 1775679945.0463
MEM 211.480469 1775679945.1465
MEM 211.480469 1775679945.2468
MEM 211.480469 1775679945.3470
MEM 211.480469 1775679945.4473
MEM 211.480469 1775679945.5476
MEM 211.480469 1775679945.6478
MEM 211.480469 1775679945.7489
MEM 211.480469 1775679945.8491
MEM 211.480469 1775679945.9494
MEM 211.480469 1775679946.0496
MEM 211.480469 1775679946.1498
MEM 211.480469 1775679946.2501
MEM 211.480469 1775679946.3503
MEM 211.480469 1775679946.4506
MEM 211.480469 1775679946.5509
MEM 211.480469 1775679946.6511
MEM 211.480469 1775679946.7514
MEM 211.480469 1775679946.8516
MEM 211.480469 1775679946.9519
MEM 211.480469 1775679947.0521
MEM 211.480469 1775679947.1524
MEM 211.480469 1775679947.2527
MEM 211.480469 1775679947.3529
MEM 211.480469 1775679947.4532
MEM 211.480469 1775679947.5534
MEM 211.480469 1775679947.6537
MEM 211.480469 1775679947.7540
MEM 211.480469 1775679947.8542
MEM 211.480469 1775679947.9545
MEM 211.480469 1775679948.0548
MEM 211.480469 1775679948.1551
MEM 211.480469 1775679948.2553
MEM 211.480469 1775679948.3556
MEM 211.480469 1775679948.4558
MEM 211.480469 1775679948.5561
MEM 211.480469 1775679948.6564
MEM 211.480469 1775679948.7571
MEM 211.480469 1775679948.8578
MEM 211.480469 1775679948.9581
MEM 211.480469 1775679949.0584
MEM 211.480469 1775679949.1586
MEM 211.480469 1775679949.2589
MEM 212.113281 1775679949.3591
MEM 212.125000 1775679949.4594
MEM 212.136719 1775679949.5596
MEM 212.148438 1775679949.6599
MEM 212.156250 1775679949.7602
MEM 212.167969 1775679949.8604
MEM 212.343750 1775679949.9607
MEM 212.343750 1775679950.0610
MEM 213.531250 1775679950.1613
MEM 215.468750 1775679950.2616
MEM 215.472656 1775679950.3618
MEM 215.472656 1775679950.4621
MEM 215.472656 1775679950.5623
MEM 214.832031 1775679950.6627
MEM 214.832031 1775679950.7629
MEM 214.832031 1775679950.8632
MEM 214.832031 1775679950.9635
MEM 214.832031 1775679951.0638
MEM 214.832031 1775679951.1640
MEM 214.832031 1775679951.2643
MEM 214.832031 1775679951.3645
MEM 214.832031 1775679951.4648
MEM 214.832031 1775679951.5650
MEM 214.832031 1775679951.6653
MEM 214.832031 1775679951.7655
MEM 214.832031 1775679951.8658
MEM 214.832031 1775679951.9661
MEM 214.832031 1775679952.0663
MEM 214.832031 1775679952.1666
MEM 214.832031 1775679952.2669
MEM 214.832031 1775679952.3671
MEM 214.832031 1775679952.4675
MEM 214.832031 1775679952.5679
MEM 214.832031 1775679952.6681
MEM 214.832031 1775679952.7684
MEM 214.832031 1775679952.8687
MEM 214.832031 1775679952.9689
MEM 213.656250 1775679953.0692
MEM 213.656250 1775679953.1694
MEM 213.656250 1775679953.2697
MEM 213.656250 1775679953.3699
MEM 213.656250 1775679953.4702
MEM 213.656250 1775679953.5705
MEM 213.656250 1775679953.6707
MEM 213.656250 1775679953.7710
MEM 212.464844 1775679953.8713
MEM 212.464844 1775679953.9715
MEM 212.464844 1775679954.0718
MEM 212.464844 1775679954.1720
MEM 212.464844 1775679954.2723
MEM 212.464844 1775679954.3726
MEM 212.464844 1775679954.4728
MEM 212.464844 1775679954.5731
MEM 212.464844 1775679954.6734
MEM 212.464844 1775679954.7736
MEM 212.761719 1775679954.8744
MEM 213.148438 1775679954.9747
MEM 213.148438 1775679955.0750
MEM 213.148438 1775679955.1752
MEM 212.394531 1775679955.2755
MEM 212.394531 1775679955.3758
MEM 212.394531 1775679955.4760
MEM 212.652344 1775679955.5763
MEM 212.656250 1775679955.6765
MEM 212.656250 1775679955.7768
MEM 212.656250 1775679955.8771
MEM 212.656250 1775679955.9774
MEM 212.656250 1775679956.0776
MEM 212.656250 1775679956.1779
MEM 212.656250 1775679956.2782
MEM 212.656250 1775679956.3784
MEM 212.656250 1775679956.4787
MEM 212.656250 1775679956.5789
MEM 212.656250 1775679956.6792
MEM 212.656250 1775679956.7795
MEM 212.656250 1775679956.8801
MEM 212.656250 1775679956.9804
MEM 212.656250 1775679957.0806
MEM 212.656250 1775679957.1809
MEM 212.656250 1775679957.2812
MEM 212.933594 1775679957.3815
MEM 213.585938 1775679957.4817
MEM 213.605469 1775679957.5820
MEM 213.617188 1775679957.6823
MEM 213.632812 1775679957.7825
MEM 213.640625 1775679957.8828
MEM 213.652344 1775679957.9831
MEM 213.664062 1775679958.0838
MEM 213.667969 1775679958.1840
MEM 214.015625 1775679958.2843
MEM 214.023438 1775679958.3845
MEM 214.035156 1775679958.4848
MEM 214.039062 1775679958.5851
MEM 214.042969 1775679958.6859
MEM 211.089844 1775679958.7862
MEM 211.097656 1775679958.8864
MEM 211.101562 1775679958.9867
MEM 211.105469 1775679959.0869
MEM 211.109375 1775679959.1872
MEM 211.109375 1775679959.2875
MEM 211.109375 1775679959.3877
MEM 211.109375 1775679959.4880
MEM 211.109375 1775679959.5882
MEM 211.109375 1775679959.6885
MEM 211.109375 1775679959.7888
MEM 211.109375 1775679959.8891
MEM 211.109375 1775679959.9893
MEM 211.109375 1775679960.0896
MEM 211.109375 1775679960.1901
MEM 211.113281 1775679960.2904
MEM 211.113281 1775679960.3907
MEM 211.117188 1775679960.4910
MEM 211.121094 1775679960.5913
MEM 211.464844 1775679960.6915
MEM 211.480469 1775679960.7918
MEM 211.871094 1775679960.8920
MEM 211.875000 1775679960.9923
MEM 211.875000 1775679961.0926
MEM 211.875000 1775679961.1928
MEM 211.878906 1775679961.2931
MEM 211.878906 1775679961.3934
MEM 211.882812 1775679961.4936
MEM 211.890625 1775679961.5938
MEM 211.894531 1775679961.6941
MEM 211.898438 1775679961.7944
MEM 211.898438 1775679961.8946
MEM 211.898438 1775679961.9948
MEM 211.898438 1775679962.0951
MEM 211.171875 1775679962.1954
MEM 211.171875 1775679962.2956
MEM 211.171875 1775679962.3958
MEM 211.171875 1775679962.4961
MEM 211.171875 1775679962.5964
MEM 211.171875 1775679962.6966
MEM 211.171875 1775679962.7969
MEM 211.171875 1775679962.8971
MEM 211.171875 1775679962.9977
MEM 211.171875 1775679963.0984
MEM 211.171875 1775679963.1987
MEM 211.171875 1775679963.2989
MEM 211.171875 1775679963.3992
MEM 211.171875 1775679963.4995
MEM 211.171875 1775679963.5997
MEM 211.171875 1775679963.7000
MEM 211.171875 1775679963.8002
MEM 211.171875 1775679963.9005
MEM 211.171875 1775679964.0008
MEM 211.171875 1775679964.1010
MEM 211.171875 1775679964.2013
MEM 211.171875 1775679964.3016
MEM 211.171875 1775679964.4018
MEM 211.171875 1775679964.5021
MEM 211.171875 1775679964.6023
MEM 211.171875 1775679964.7026
MEM 211.171875 1775679964.8029
MEM 211.171875 1775679964.9031
MEM 211.171875 1775679965.0034
MEM 211.171875 1775679965.1037
MEM 211.171875 1775679965.2039
MEM 211.171875 1775679965.3042
MEM 211.171875 1775679965.4044
MEM 211.171875 1775679965.5047
MEM 211.171875 1775679965.6049
MEM 211.171875 1775679965.7052
MEM 211.171875 1775679965.8054
MEM 211.171875 1775679965.9057
MEM 211.171875 1775679966.0060
